filename,filepath,age,gender,race,label
22_1_0_20170116220934918.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\22_1_0_20170116220934918.jpg.chip.jpg,22,1,0,keep
23_1_0_20170104021538021.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\23_1_0_20170104021538021.jpg.chip.jpg,23,1,0,keep
25_1_0_20170103163718321.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\25_1_0_20170103163718321.jpg.chip.jpg,25,1,0,keep
25_1_0_20170117152041619.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\25_1_0_20170117152041619.jpg.chip.jpg,25,1,0,keep
25_1_0_20170117142815331.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\25_1_0_20170117142815331.jpg.chip.jpg,25,1,0,discard
23_1_0_20170117145123986.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\23_1_0_20170117145123986.jpg.chip.jpg,23,1,0,keep
25_1_0_20170117134324860.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\25_1_0_20170117134324860.jpg.chip.jpg,25,1,0,keep
24_1_0_20170104022800709.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\24_1_0_20170104022800709.jpg.chip.jpg,24,1,0,keep
24_1_0_20170111182452767.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\24_1_0_20170111182452767.jpg.chip.jpg,24,1,0,keep
23_1_0_20170117142807780.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\23_1_0_20170117142807780.jpg.chip.jpg,23,1,0,keep
18_1_0_20170117135802544.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\18_1_0_20170117135802544.jpg.chip.jpg,18,1,0,keep
18_1_0_20170117150406531.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\18_1_0_20170117150406531.jpg.chip.jpg,18,1,0,keep
22_1_0_20170117171049498.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\22_1_0_20170117171049498.jpg.chip.jpg,22,1,0,keep
21_1_0_20170105183522855.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\21_1_0_20170105183522855.jpg.chip.jpg,21,1,0,keep
18_1_0_20170105002457379.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\18_1_0_20170105002457379.jpg.chip.jpg,18,1,0,keep
21_1_0_20170117142333762.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\21_1_0_20170117142333762.jpg.chip.jpg,21,1,0,keep
24_1_0_20170117145431948.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\24_1_0_20170117145431948.jpg.chip.jpg,24,1,0,discard
23_1_0_20170112234315344.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\23_1_0_20170112234315344.jpg.chip.jpg,23,1,0,keep
25_1_0_20170116002150531.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\25_1_0_20170116002150531.jpg.chip.jpg,25,1,0,discard
23_1_0_20170112234126720.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\23_1_0_20170112234126720.jpg.chip.jpg,23,1,0,discard
23_1_0_20170104023208069.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\23_1_0_20170104023208069.jpg.chip.jpg,23,1,0,keep
22_1_0_20170117143705482.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\22_1_0_20170117143705482.jpg.chip.jpg,22,1,0,discard
19_1_0_20170116205908124.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\19_1_0_20170116205908124.jpg.chip.jpg,19,1,0,discard
21_1_0_20170103180123239.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\21_1_0_20170103180123239.jpg.chip.jpg,21,1,0,discard
18_1_0_20170109213140139.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\18_1_0_20170109213140139.jpg.chip.jpg,18,1,0,discard
18_1_0_20170109213137477.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\18_1_0_20170109213137477.jpg.chip.jpg,18,1,0,discard
18_1_0_20170109214216731.jpg.chip.jpg,C:\skoleAI\MM\sem1\data\raw\utkcropped\18_1_0_20170109214216731.jpg.chip.jpg,18,1,0,discard
